CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
850.0,970.0,1112.0,1311.0,1550.0,1789.0,1994.0,3102.0,bare
835.0,966.0,1117.0,1317.0,1570.0,1808.0,2035.0,3123.0,bare
840.0,958.0,1134.0,1320.0,1574.0,1807.0,2035.0,3151.0,bare
910.0,965.0,1141.0,1305.0,1523.0,1712.0,1990.0,3068.0,bare
897.0,962.0,1139.0,1340.0,1569.0,1738.0,1993.0,3110.0,bare
864.0,951.0,1137.0,1345.0,1583.0,1737.0,2012.0,3145.0,bare
795.0,954.0,1132.0,1309.0,1565.0,1714.0,2062.0,3197.0,bare
806.0,949.0,1125.0,1320.0,1542.0,1726.0,2069.0,3215.0,bare
840.0,941.0,1128.0,1333.0,1542.0,1730.0,2054.0,3178.0,bare
873.0,938.0,1151.0,1350.0,1602.0,1731.0,2038.0,3074.0,bare
840.0,936.0,1149.0,1347.0,1565.0,1708.0,2037.0,3164.0,bare
823.0,951.0,1146.0,1329.0,1550.0,1725.0,2038.0,3224.0,bare
826.0,959.0,1149.0,1310.0,1556.0,1755.0,2039.0,3224.0,bare
843.0,948.0,1147.0,1310.0,1561.0,1714.0,2063.0,3237.0,bare
846.0,940.0,1141.0,1313.0,1582.0,1686.0,2024.0,3223.0,bare
836.0,941.0,1136.0,1312.0,1572.0,1682.0,1988.0,3181.0,bare
823.0,959.0,1135.0,1306.0,1510.0,1697.0,1995.0,3122.0,bare
810.0,956.0,1138.0,1314.0,1523.0,1717.0,2008.0,3125.0,bare
812.0,955.0,1134.0,1311.0,1537.0,1734.0,2014.0,3163.0,bare
824.0,955.0,1124.0,1304.0,1539.0,1741.0,2028.0,3202.0,bare
823.0,949.0,1112.0,1305.0,1540.0,1724.0,2046.0,3205.0,bare
841.0,948.0,1123.0,1312.0,1542.0,1721.0,2009.0,3200.0,bare
853.0,948.0,1154.0,1318.0,1540.0,1728.0,2006.0,3204.0,bare
825.0,942.0,1153.0,1318.0,1535.0,1728.0,2018.0,3200.0,bare
812.0,943.0,1134.0,1310.0,1533.0,1719.0,1995.0,3239.0,bare
813.0,959.0,1127.0,1306.0,1533.0,1718.0,1964.0,3232.0,bare
820.0,968.0,1156.0,1306.0,1527.0,1715.0,1934.0,3161.0,bare
849.0,965.0,1152.0,1312.0,1541.0,1708.0,2003.0,3139.0,bare
867.0,980.0,1148.0,1318.0,1541.0,1718.0,2021.0,3144.0,bare
871.0,988.0,1140.0,1318.0,1515.0,1727.0,2004.0,3129.0,bare
861.0,959.0,1133.0,1300.0,1494.0,1723.0,1979.0,3036.0,bare
836.0,969.0,1126.0,1305.0,1511.0,1721.0,1938.0,3049.0,bare
820.0,975.0,1122.0,1309.0,1533.0,1734.0,1919.0,3060.0,bare
815.0,965.0,1126.0,1308.0,1540.0,1771.0,1954.0,3060.0,bare
824.0,960.0,1141.0,1337.0,1555.0,1799.0,1998.0,3104.0,bare
835.0,958.0,1163.0,1339.0,1560.0,1797.0,2030.0,3156.0,bare
836.0,960.0,1175.0,1343.0,1562.0,1784.0,2044.0,3169.0,bare
843.0,893.0,1144.0,1331.0,1516.0,1700.0,1946.0,3172.0,bare
847.0,937.0,1161.0,1311.0,1525.0,1698.0,1958.0,2967.0,bare
822.0,952.0,1155.0,1332.0,1535.0,1723.0,1945.0,3067.0,bare
813.0,948.0,1140.0,1343.0,1537.0,1733.0,1966.0,3168.0,bare
825.0,947.0,1122.0,1299.0,1515.0,1712.0,2029.0,3167.0,bare
869.0,952.0,1117.0,1322.0,1549.0,1750.0,2054.0,3161.0,bare
877.0,951.0,1147.0,1339.0,1582.0,1764.0,2061.0,3241.0,bare
853.0,944.0,1183.0,1340.0,1601.0,1750.0,2052.0,3294.0,bare
819.0,935.0,1174.0,1344.0,1564.0,1728.0,2027.0,3244.0,bare
805.0,956.0,1163.0,1343.0,1551.0,1729.0,2031.0,3225.0,bare
