CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
561.0,541.0,582.0,623.0,667.0,691.0,738.0,1198.0,burned
588.0,549.0,602.0,638.0,689.0,689.0,716.0,1121.0,burned
603.0,560.0,581.0,672.0,686.0,718.0,776.0,1203.0,burned
612.0,566.0,594.0,673.0,713.0,730.0,759.0,1226.0,burned
591.0,568.0,629.0,670.0,682.0,743.0,816.0,1263.0,burned
557.0,551.0,581.0,638.0,692.0,688.0,770.0,1214.0,burned
523.0,533.0,572.0,606.0,661.0,671.0,759.0,1198.0,burned
560.0,543.0,566.0,604.0,646.0,652.0,722.0,1161.0,burned
562.0,538.0,564.0,601.0,636.0,647.0,727.0,1133.0,burned
562.0,533.0,530.0,597.0,637.0,657.0,708.0,1149.0,burned
507.0,540.0,556.0,617.0,634.0,678.0,772.0,1171.0,burned
582.0,520.0,574.0,634.0,622.0,675.0,727.0,1147.0,burned
549.0,543.0,590.0,629.0,694.0,700.0,733.0,1166.0,burned
569.0,573.0,611.0,651.0,687.0,753.0,792.0,1251.0,burned
579.0,579.0,632.0,693.0,696.0,744.0,848.0,1243.0,burned
582.0,553.0,615.0,650.0,708.0,739.0,834.0,1282.0,burned
566.0,531.0,591.0,628.0,670.0,709.0,798.0,1229.0,burned
553.0,538.0,581.0,647.0,679.0,694.0,796.0,1213.0,burned
549.0,559.0,570.0,610.0,654.0,663.0,769.0,1212.0,burned
562.0,549.0,587.0,637.0,673.0,700.0,777.0,1183.0,burned
566.0,540.0,585.0,621.0,646.0,680.0,706.0,1167.0,burned
556.0,536.0,568.0,620.0,652.0,658.0,765.0,1218.0,burned
553.0,546.0,575.0,623.0,682.0,693.0,725.0,1163.0,burned
536.0,549.0,578.0,626.0,681.0,708.0,736.0,1123.0,burned
585.0,544.0,585.0,645.0,674.0,722.0,797.0,1168.0,burned
558.0,559.0,602.0,657.0,716.0,777.0,857.0,1291.0,burned
551.0,568.0,633.0,644.0,703.0,724.0,884.0,1288.0,burned
581.0,532.0,623.0,639.0,669.0,715.0,782.0,1284.0,burned
568.0,554.0,587.0,643.0,679.0,712.0,797.0,1223.0,burned
565.0,560.0,575.0,640.0,663.0,694.0,814.0,1213.0,burned
565.0,541.0,569.0,629.0,654.0,693.0,746.0,1139.0,burned
562.0,536.0,596.0,612.0,660.0,691.0,728.0,1140.0,burned
577.0,541.0,593.0,629.0,648.0,688.0,715.0,1178.0,burned
562.0,537.0,576.0,637.0,643.0,664.0,762.0,1220.0,burned
568.0,538.0,582.0,624.0,657.0,692.0,760.0,1214.0,burned
570.0,544.0,587.0,624.0,672.0,718.0,756.0,1195.0,burned
583.0,538.0,569.0,645.0,677.0,719.0,780.0,1183.0,burned
554.0,565.0,579.0,632.0,696.0,739.0,837.0,1316.0,burned
541.0,554.0,622.0,630.0,732.0,707.0,852.0,1289.0,burned
574.0,525.0,586.0,612.0,670.0,709.0,785.0,1251.0,burned
583.0,546.0,561.0,600.0,646.0,664.0,815.0,1186.0,burned
