CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
703.0,707.0,905.0,996.0,995.0,913.0,1309.0,3012.0,sugarcane
680.0,699.0,915.0,1039.0,1009.0,897.0,1362.0,2878.0,sugarcane
709.0,719.0,911.0,1046.0,1012.0,906.0,1353.0,2865.0,sugarcane
741.0,726.0,904.0,1033.0,1003.0,932.0,1326.0,2954.0,sugarcane
727.0,696.0,899.0,1028.0,983.0,959.0,1322.0,3075.0,sugarcane
703.0,692.0,898.0,1033.0,986.0,946.0,1339.0,3030.0,sugarcane
686.0,689.0,892.0,1036.0,986.0,936.0,1347.0,2964.0,sugarcane
671.0,696.0,884.0,1027.0,987.0,940.0,1366.0,2869.0,sugarcane
692.0,707.0,903.0,1016.0,996.0,940.0,1348.0,2886.0,sugarcane
670.0,698.0,903.0,1012.0,1002.0,941.0,1358.0,2913.0,sugarcane
637.0,682.0,895.0,1014.0,996.0,943.0,1371.0,2914.0,sugarcane
691.0,689.0,896.0,1016.0,969.0,944.0,1363.0,2968.0,sugarcane
686.0,689.0,896.0,1013.0,951.0,915.0,1347.0,2993.0,sugarcane
666.0,686.0,901.0,1009.0,955.0,897.0,1334.0,2988.0,sugarcane
659.0,687.0,902.0,1000.0,977.0,902.0,1334.0,2916.0,sugarcane
658.0,693.0,902.0,997.0,968.0,913.0,1325.0,2867.0,sugarcane
658.0,691.0,897.0,1003.0,973.0,917.0,1319.0,2877.0,sugarcane
674.0,676.0,885.0,1007.0,988.0,922.0,1324.0,2903.0,sugarcane
657.0,688.0,873.0,1019.0,989.0,943.0,1318.0,2908.0,sugarcane
663.0,651.0,842.0,894.0,861.0,830.0,1184.0,3026.0,sugarcane
616.0,615.0,835.0,883.0,827.0,778.0,1147.0,3133.0,sugarcane
594.0,613.0,829.0,899.0,818.0,759.0,1128.0,3223.0,sugarcane
626.0,632.0,830.0,924.0,842.0,774.0,1140.0,3227.0,sugarcane
651.0,631.0,831.0,912.0,841.0,754.0,1175.0,3257.0,sugarcane
643.0,640.0,826.0,911.0,863.0,756.0,1174.0,3234.0,sugarcane
616.0,648.0,825.0,922.0,886.0,761.0,1190.0,3143.0,sugarcane
615.0,626.0,823.0,947.0,862.0,803.0,1220.0,3087.0,sugarcane
610.0,646.0,829.0,949.0,854.0,848.0,1240.0,3124.0,sugarcane
606.0,668.0,852.0,941.0,864.0,861.0,1249.0,3154.0,sugarcane
623.0,672.0,901.0,931.0,887.0,836.0,1251.0,3094.0,sugarcane
585.0,684.0,878.0,964.0,904.0,875.0,1239.0,3121.0,sugarcane
615.0,679.0,858.0,984.0,917.0,876.0,1255.0,3056.0,sugarcane
673.0,659.0,860.0,999.0,941.0,853.0,1285.0,2953.0,sugarcane
683.0,696.0,876.0,1005.0,952.0,906.0,1308.0,3006.0,sugarcane
653.0,711.0,898.0,996.0,974.0,904.0,1292.0,3031.0,sugarcane
643.0,710.0,914.0,994.0,1006.0,895.0,1307.0,2999.0,sugarcane
648.0,692.0,909.0,1030.0,1005.0,920.0,1393.0,2940.0,sugarcane
686.0,717.0,902.0,1043.0,974.0,953.0,1371.0,2899.0,sugarcane
719.0,718.0,903.0,1037.0,967.0,967.0,1334.0,2948.0,sugarcane
724.0,685.0,909.0,1029.0,974.0,960.0,1318.0,3054.0,sugarcane
706.0,689.0,897.0,1036.0,977.0,926.0,1360.0,3010.0,sugarcane
694.0,694.0,888.0,1032.0,982.0,913.0,1391.0,3029.0,sugarcane
682.0,689.0,883.0,1026.0,979.0,920.0,1388.0,3051.0,sugarcane
667.0,675.0,905.0,1013.0,976.0,921.0,1333.0,2900.0,sugarcane
646.0,671.0,895.0,997.0,982.0,932.0,1366.0,2870.0,sugarcane
643.0,670.0,881.0,996.0,990.0,941.0,1406.0,2895.0,sugarcane
700.0,681.0,885.0,1012.0,988.0,946.0,1409.0,2948.0,sugarcane
692.0,687.0,895.0,1012.0,974.0,923.0,1386.0,2976.0,sugarcane
650.0,689.0,892.0,1014.0,969.0,906.0,1355.0,2970.0,sugarcane
614.0,689.0,891.0,1020.0,981.0,920.0,1330.0,2955.0,sugarcane
662.0,683.0,886.0,992.0,958.0,950.0,1309.0,2859.0,sugarcane
659.0,694.0,889.0,990.0,969.0,929.0,1269.0,2854.0,sugarcane
655.0,694.0,887.0,1006.0,988.0,911.0,1274.0,2903.0,sugarcane
665.0,680.0,869.0,1033.0,982.0,936.0,1336.0,2943.0,sugarcane
657.0,677.0,891.0,1026.0,991.0,944.0,1325.0,2954.0,sugarcane
651.0,676.0,911.0,1020.0,1003.0,941.0,1318.0,2995.0,sugarcane
628.0,678.0,904.0,1024.0,1001.0,936.0,1318.0,3021.0,sugarcane
601.0,651.0,826.0,906.0,834.0,795.0,1169.0,3156.0,sugarcane
607.0,602.0,824.0,891.0,846.0,747.0,1162.0,3136.0,sugarcane
591.0,608.0,822.0,899.0,830.0,749.0,1143.0,3212.0,sugarcane
591.0,636.0,820.0,914.0,828.0,764.0,1133.0,3266.0,sugarcane
619.0,637.0,825.0,915.0,842.0,733.0,1162.0,3254.0,sugarcane
641.0,637.0,823.0,922.0,869.0,756.0,1174.0,3294.0,sugarcane
628.0,630.0,820.0,946.0,893.0,791.0,1182.0,3293.0,sugarcane
586.0,616.0,824.0,980.0,889.0,817.0,1228.0,3250.0,sugarcane
614.0,653.0,863.0,982.0,886.0,846.0,1255.0,3161.0,sugarcane
627.0,672.0,863.0,979.0,888.0,861.0,1271.0,3101.0,sugarcane
626.0,673.0,864.0,970.0,904.0,857.0,1276.0,3047.0,sugarcane
